code,report_type,release_date,analysis_year,manufacturer,device_name,device_type,title,content_title,sensor_modality,pixel_pitch_um,resolution_mp,resolution_x,resolution_y,optical_format,active_si_thickness_um,optical_stack_height_um,cfa_thickness_um,cfa_thickness_min_um,cfa_thickness_max_um,ocl_pitch_um,color_filter_pitch_um,grid_pitch_um,die_area_mm2,die_size_text,package_dimensions_text,cis_foundry,cis_process_nm,isp_process_nm,pixel_beol_metal_pitch_nm,pixel_sharing,pixel_architecture,transistors_per_pixel,subpixels_per_pixel,illumination,shutter,transfer_gate_type,is_stacked,has_dbi,has_dti,dti_type,dti_depth_um,dti_width_um,dti_width_nm,dti_aspect_ratio,dti_fill_material,dti_liner_material,dti_biasing,cfa_pattern,microlens_type,grid_material,metal_stack,has_hdr,has_lofic,has_pdaf,source_html,source_pdf,stack_config,tcad_profile
DEF-1311-801,DEF,2013-11-08T00:00:00.000+00:00,2013,OmniVision,OV07955-E53V-PF,CMOS Image Sensor,OmniVision OV7955 CMOS Image Sensor Device Essentials Folder,,cmos_image_sensor,6.0,,,,"1/3.7""",,5.1,,,,,,,,,,,,,,,standalone,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/166_DEF-1311-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/166_DEF-1311-801/OmniVision_OV7955_Device_Essentials_Summary.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1311_801_omnivision_ov07955_e53v_pf.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1311_801_omnivision_ov07955_e53v_pf/profile.json
DEF-1405-801,DEF,2014-05-09T00:00:00.000+00:00,2014,Melexis,MLX75411,CMOS Image Sensor,Melexis MLX75411 Device Essentials Image Set,,cmos_image_sensor,5.5,,,,"1/3""",,10.0,,,,,,,,,,,,,,,standalone,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/164_DEF-1405-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/164_DEF-1405-801/Melexis_MLX75411_Device_Essentials_Summary_DEF-1405-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1405_801_melexis_mlx75411.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1405_801_melexis_mlx75411/profile.json
DEF-1405-802,DEF,2014-05-08T00:00:00.000+00:00,2014,Leica,X1000,CMOS Image Sensor,CMOSIS X1000B Full Frame Format CMOS Image Sensor from Leica M Device Essentials Image Set,,cmos_image_sensor,6.0,,,,,,5.6,,,,,,,,,,,,,,,standalone,,,,,,,,,,,,,,,,,,ocl,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/165_DEF-1405-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/165_DEF-1405-802/CMOSIS_X1000B_Device_Essentials_Summary_DEF-1405-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1405_802_leica_x1000.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1405_802_leica_x1000/profile.json
DEF-1406-801,DEF,2014-06-03T00:00:00.000+00:00,2014,E2V Technologies,EV76C570,CMOS Image Sensor,E2V Technologies EV76C570ABT-EQT Device Essentials Summary and Image Set,,cmos_image_sensor,4.5,,,,"1/1.8""",,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/163_DEF-1406-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/163_DEF-1406-801/e2v_EV76C570ABT-EQT_Device_Essentials_Summary_DEF-1406-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1406_801_e2v_technologies_ev76c570.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1406_801_e2v_technologies_ev76c570/profile.json
DEF-1407-802,DEF,2014-07-31T00:00:00.000+00:00,2014,OmniVision,OV10635-N29Y-PB,CMOS Image Sensor,OmniVision OV10635 Device Essentials Image Set and Summary,,cmos_image_sensor,4.2,,1200,800,"1/2.7""",,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/161_DEF-1407-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/161_DEF-1407-802/OV10635_Device_Essentials_Summary_DEF-1407-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1407_802_omnivision_ov10635_n29y_pb.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1407_802_omnivision_ov10635_n29y_pb/profile.json
DEF-1407-803,DEF,2014-07-31T00:00:00.000+00:00,2014,Galaxycore Inc,GC5004,CMOS Image Sensor,GalaxyCore GC5004 Device Essentials Image Set and Summary,,cmos_image_sensor,1.4,,,,,,2.0,,,,,,,,,,,,,,,two_shared,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/162_DEF-1407-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/162_DEF-1407-803/GalaxyCore_GC5004_Device_Essentials_Summary_DEF-1407-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1407_803_galaxycore_inc_gc5004.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1407_803_galaxycore_inc_gc5004/profile.json
DEF-1408-801,DEF,2014-08-01T00:00:00.000+00:00,2014,OmniVision,OV5670,CMOS Image Sensor,OV5670 PureCel Device Essentials Image Set and Summary,,cmos_image_sensor,1.4,,,,"1/5""",,,,,,,,,,,,,,,,,four_shared,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/160_DEF-1408-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/160_DEF-1408-801/OmniVision_OV5670_Device_Essentials_Summary_DEF-1408-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1408_801_omnivision_ov5670.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1408_801_omnivision_ov5670/profile.json
DEF-1412-801,DEF,2014-12-05T00:00:00.000+00:00,2014,Sony,IMX210AQL,CMOS Image Sensor,Sony IMX210 CIS from Sony Alpha a6000 Device Essentials Image Set and Summary,,cmos_image_sensor,3.9,,,,APS-C,,6.8,,,,,,,,,,,,,,,two_shared,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/159_DEF-1412-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/159_DEF-1412-801/Sony_IMX210_CIS_from_a6000_Device_Essentials_Summary_DEF-1412-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1412_801_sony_imx210aql.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1412_801_sony_imx210aql/profile.json
DEF-1503-802,DEF,2015-04-24T00:00:00.000+00:00,2015,SmartSens,SC1035,Image Sensor,SmartSens SC1035 Device Essentials Image Set and Summary,,image_sensor,4.0,,,,"1/2.8""",,4.6,,,,,,,,,,,,,,,standalone,4.0,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/158_DEF-1503-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/158_DEF-1503-802/SmartSen_SC1035_Device_Essentials_Summary_DEF-1503-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1503_802_smartsens_sc1035.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1503_802_smartsens_sc1035/profile.json
DEF-1506-804,DEF,2015-07-31T00:00:00.000+00:00,2015,E2V Technologies,LINCE5M,CMOS Image Sensor,e2v Technologies LINCE 5M Device Essentials Image Set and Summary,,global_shutter_cis,5.0,,,,,,7.1,,,,,,,,,,,,,,,standalone,,,,global,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/157_DEF-1506-804.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/157_DEF-1506-804/e2v_Lince_5M_Device_Essentials_Summary_DEF-1506-804.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1506_804_e2v_technologies_lince5m.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1506_804_e2v_technologies_lince5m/profile.json
DEF-1511-803,DEF,2015-12-23T00:00:00.000+00:00,2015,Sony,IMX224,CMOS Image Sensor,Sony IMX224 Device Essentials Image Set and Summary,,cmos_image_sensor,3.75,,,,"1/3""",,5.3,,,,,,,,,,,,,,,standalone,5.0,,,,,,,,,,,,,,,,bayer,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/156_DEF-1511-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/156_DEF-1511-803/Sony_IMX224_CMOS_Image_Sensor_for_Industrial_Applications_DEF-1511-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1511_803_sony_imx224.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1511_803_sony_imx224/profile.json
DEF-1602-801,DEF,2016-03-12T00:00:00.000+00:00,2016,Sony,ISX017,SoC (System-on-Chip),Sony ISX017 STARVIS Exmor RS CMOS Image Sensor Device Essentials Image Set and Summary,,cmos_image_sensor,3.5,,,,"1/3.2""",,2.2,,,,,,,,,,,,,,,standalone,,,,,,,,true,full_depth_front_dti,,,,,,,,,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_devices_a6pf30000000GqhAAE/html/reports/031_DEF-1602-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_devices_a6pf30000000GqhAAE/html/pdfs/031_DEF-1602-801/Sony_ISX017_Device_Essentials_Summary_DEF-1602-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1602_801_sony_isx017.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1602_801_sony_isx017/profile.json
DEF-1605-801,DEF,2016-06-03T00:00:00.000+00:00,2016,Nikon,5119,CMOS Image Sensor,Toshiba (Sony) T4K54 CMOS Image Sensor from Nikon D5 Device Essentials Image Set and Summary,,cmos_image_sensor,6.5,,,,,,6.0,,,,,,,,,,,,,,,two_shared,5.0,,front_illuminated,,,,,,,,,,,,,,bayer,gapless_ocl,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/155_DEF-1605-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/155_DEF-1605-801/Toshiba_T4K54_from_Nikon_D5_DEF-1605-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1605_801_nikon_5119.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1605_801_nikon_5119/profile.json
DEF-1605-803,DEF,2016-07-12T00:00:00.000+00:00,2016,Sony,IPCX-HC28551080S-POE_Image-Sensor,CMOS Image Sensor,Sony IMX291 STARVIS CMOS Image Sensor Device Essentials Image Set and Summary,,cmos_image_sensor,2.9,,,,"1/2.8""",,2.2,,,,,,,,,,,,,,,standalone,5.0,,,,,,,true,full_depth_front_dti,,,,,,,,bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/154_DEF-1605-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/154_DEF-1605-803/Sony_IMX291LQR_Device_Essentials_Summary_DEF-1605-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1605_803_sony_ipcx_hc28551080s_poe_image_sensor.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1605_803_sony_ipcx_hc28551080s_poe_image_sensor/profile.json
DEF-1606-801,DEF,2016-07-14T00:00:00.000+00:00,2016,Canon,0931C001_Pri-Camera,CMOS Image Sensor,LC1460A CMOS Image Sensor from Canon EOS-1D X Mark II Device Essentials Image Set and Summary,,cmos_image_sensor,6.5,,,,,,8.6,,,,,,,,,,,,,,,dual_pixel,,,,,,,,,,,,,,,,,bayer,,,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/153_DEF-1606-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/153_DEF-1606-801/Canon_LC1460A_from_EOS-1DX-MarkII_Device_Essentials_Summary_DEF-1606-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1606_801_canon_0931c001_pri_camera.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1606_801_canon_0931c001_pri_camera/profile.json
DEF-1609-802,DEF,2016-11-12T00:00:00.000+00:00,2016,Nikon,IMX321AQJ,CMOS Image Sensor,Sony IMX321 CMOS Image Sensor from Nikon D500 Device Essentials Image Set and Summary,,cmos_image_sensor,4.2,,,,APS-C,,6.5,,,,,,,,,,,,,,,two_shared,5.0,,,,,,,,,,,,,,,,bayer,gapless_ocl,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/152_DEF-1609-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/152_DEF-1609-802/Sony_IMX321AQJ_from_Nikon_D500_DEF-1609-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1609_802_nikon_imx321aqj.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1609_802_nikon_imx321aqj/profile.json
DEF-1703-802,DEF,2017-04-12T00:00:00.000+00:00,2017,Sony,IMX270,CMOS Image Sensor,Sony IMX270 from Olympus OM-D E-M1 Mark II Device Essentials Image Set and Summary,,cmos_image_sensor,3.3,,,,,,6.2,,,,,,,,,,,,,,,two_shared,3.0,,front_illuminated,,,,,,,,,,,,,,bayer,,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/151_DEF-1703-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/151_DEF-1703-802/Sony_IMX270_Olympus_OM-D_E-M1_Mark_II_MILC_DEF-1703-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1703_802_sony_imx270.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1703_802_sony_imx270/profile.json
DEF-1705-802,DEF,2017-06-21T00:00:00.000+00:00,2017,Sony,IMX274,CMOS Image Sensor,Sony IMX274 Back-Illuminated STARVIS CMOS Image Sensor Device Essentials Image Set and Summary,,cmos_image_sensor,1.62,,,,"1/2.5""",,2.1,,,,,,,,,,,,,,,four_shared,75.0,,back_illuminated,,,,,true,full_depth_front_dti,2.2,,,,,,,bayer,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/150_DEF-1705-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/150_DEF-1705-802/Sony_IMX274LQC_Device_Essentials_Summary_DEF-1705-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1705_802_sony_imx274.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1705_802_sony_imx274/profile.json
DEF-1707-802,DEF,2017-08-29T00:00:00.000+00:00,2017,Unknown,Sony A9 Image Sensor,Image Sensor,Sony IMX310 from Alpha ?9 (ILCE-9) Image Sensor Device Essentials Image Set and Summary,,image_sensor,5.95,,,,,,8.5,,,,,,,,,,,,,,,two_shared,5.5,,back_illuminated,,,true,,true,full_depth_front_dti,,,,,,,,bayer,gapless_ocl,tin,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/149_DEF-1707-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/149_DEF-1707-802/Sony_IMX310_Device_Essentials_Summary_DEF-1707-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1707_802_unknown_sony_a9_image_sensor.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1707_802_unknown_sony_a9_image_sensor/profile.json
DEF-1707-803,DEF,2017-12-20T00:00:00.000+00:00,2017,Fujitsu,F-04G_Biometric,Sensor,Sony Iris Scanner from the Fujitsu Arrows NX  Device Essentials Image Sensor Image Set and Summary,,image_sensor,1.12,,,,,,1.8,,,,,,,,,,,,,,,eight_shared,1.375,,,,,,,,,,,,,,,,bayer,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/reports/085_DEF-1707-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/pdfs/085_DEF-1707-803/Sony_CIS_IRIS_Scanner_DEF-1707-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1707_803_fujitsu_f_04g_biometric.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1707_803_fujitsu_f_04g_biometric/profile.json
DEF-1708-803,DEF,2017-12-20T00:00:00.000+00:00,2017,OmniVision,OV4688,CMOS Image Sensor,OmniVision OV4688 Device Essentials Image Set and Summary,,cmos_image_sensor,2.0,,,,"1/3""",,2.2,,,,,,,,,,,,,,,two_shared,,,,,,,,,,,,,,,,,bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/146_DEF-1708-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/146_DEF-1708-803/OmniVision_OV4688_Device_Essentials_Summary_DEF-1708-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1708_803_omnivision_ov4688.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1708_803_omnivision_ov4688/profile.json
DEF-1708-804,DEF,2017-11-13T00:00:00.000+00:00,2017,OmniVision,OS05A10,Evaluation Kit,OmniVision OS05A10 CMOS Image Sensor Device Essentials Image Set and Summary,,cmos_image_sensor,2.0,,,,"1/2.7""",,2.5,,,,,,,,,,,,,,,two_shared,,,,,,,,,,,,,,,,,bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/reports/092_DEF-1708-804.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/pdfs/092_DEF-1708-804/OmniVision_OS05A10_PureCel_CIS_DEF-1708-804.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1708_804_omnivision_os05a10.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1708_804_omnivision_os05a10/profile.json
DEF-1708-805,DEF,2017-11-13T00:00:00.000+00:00,2017,Aptina,522487,Image Sensor,ON Semiconductor AR0231 (Aptina APT-522487)  CIS Device Essentials Image Set and Summary,,cmos_image_sensor,3.0,,,,"1/2.7""",,2.4,,,,,,,,,,,,,,,two_shared,4.0,,back_illuminated,,,,,,,,,,,,,,,,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/148_DEF-1708-805.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/148_DEF-1708-805/ON_Semiconductor_AR0231_DEF-1708-805.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1708_805_aptina_522487.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1708_805_aptina_522487/profile.json
DEF-1710-801,DEF,2017-12-20T00:00:00.000+00:00,2017,SmartSens,CMOS Image Sensor,CMOS Image Sensor,SmartSens SC5035 Device Essentials Image Set and Summary,,cmos_image_sensor,2.0,,,,"1/2.7""",,3.0,,,,,,,,,,,,,,,two_shared,,,back_illuminated,,,,,true,partial_depth_back_dti,,,,,,,,bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/147_DEF-1710-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/147_DEF-1710-801/SmartSens_SC5035_Device_Essentials_DEF-1710-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1710_801_smartsens_cmos_image_sensor.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1710_801_smartsens_cmos_image_sensor/profile.json
DEF-1712-801,DEF,2018-02-02T00:00:00.000+00:00,2018,Sony,IMX309AQJ,CMOS Image Sensor,Sony IMX309AQJ Device Essentials Image Set and Summary,,cmos_image_sensor,4.4,,,,,,7.1,,,,,,,,,,,,,,,two_shared,4.0,,back_illuminated,,,,,true,full_depth_front_dti,,,,,,,,bayer,,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/145_DEF-1712-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/145_DEF-1712-801/Sony_IMX309AQJ_DEF-1712-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1712_801_sony_imx309aqj.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1712_801_sony_imx309aqj/profile.json
DEF-1801-801,DEF,2018-02-23T00:00:00.000+00:00,2018,OmniVision,OVM6946-RAJA,Image Sensor,OmniVision OVM6946-RAJA Device Essentials Image Set and Summary,,image_sensor,1.75,,400,400,"1/18""",,1.3,,,,,,,,,,,,,,,two_shared,,,back_illuminated,,,true,,,,,,,,,,,bayer,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/143_DEF-1801-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/143_DEF-1801-801/OmniVision_OVM6946-RAJA_DEF-1801-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1801_801_omnivision_ovm6946_raja.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1801_801_omnivision_ovm6946_raja/profile.json
DEF-1801-802,DEF,2018-02-23T00:00:00.000+00:00,2018,Aptina,510689,Image Sensor,ON Semiconductor AR1337 (Aptina APT-510689) CIS Device Essentials Image Set and Summary,,cmos_image_sensor,1.1,,,,"1/3.2""",,1.5,,,,,,,,,,,,,,,two_shared,2.0,,,,,,,,,,,,,,,,bayer,gapless_ocl,tin,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/144_DEF-1801-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/144_DEF-1801-802/ON_Semiconductor_AR1337_DEF-1801-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1801_802_aptina_510689.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1801_802_aptina_510689/profile.json
DEF-1802-801,DEF,2018-03-21T00:00:00.000+00:00,2018,ON Semi,AR0144CSSC00SUKAH3-GEVB,Evaluation Kit,ON Semiconductor AR0144 Global Shutter CMOS Image Sensor Device Essentials Folder,,global_shutter_cis,3.0,,,,"1/4""",,6.6,,,,,,,,,,,,,,,two_shared,4.5,,front_illuminated,global,,,,,,,,,,,,,bayer,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/reports/078_DEF-1802-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_def_a6pf30000000GqhAAE/html/pdfs/078_DEF-1802-801/ON_Semiconductor_AR0144_DEF-1802-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1802_801_on_semi_ar0144cssc00sukah3_gevb.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1802_801_on_semi_ar0144cssc00sukah3_gevb/profile.json
DEF-1802-802,DEF,2018-04-05T00:00:00.000+00:00,2018,Sony,IMX299CJK,CMOS Image Sensor,Sony IMX299CJK CIS from Panasonic LUMIX G DC-GH5S Digital Single Lens Mirrorless Camera Device Essentials Folder,,cmos_image_sensor,2.4,,,,,,2.1,,,,,,,,,,,,,,,quad_pixel,2.0,,back_illuminated,,,,,true,full_depth_front_dti,,,,,,,,quad_bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/142_DEF-1802-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/142_DEF-1802-802/Sony_IMX299CJK_Device_Essentials_DEF-1802-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1802_802_sony_imx299cjk.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1802_802_sony_imx299cjk/profile.json
DEF-1803-805,DEF,2018-05-11T00:00:00.000+00:00,2018,Sony,IMX390E07,Image Sensor,Sony IMX390 CIS with LFM and HDR for Automotive Applications Device Essentials Folder,,cmos_image_sensor,3.0,,,,"1/2.7""",,2.8,,,,,,,,,,,,,,,,5.0,,back_illuminated,,,,,true,full_depth_front_dti,,,,,,,,bayer,gapless_ocl,tin,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/141_DEF-1803-805.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/141_DEF-1803-805/Sony_IMX390_DEF-1803-805.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1803_805_sony_imx390e07.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1803_805_sony_imx390e07/profile.json
DEF-1804-803,DEF,2018-06-20T00:00:00.000+00:00,2018,Sony,IMX324,CMOS Image Sensor,Sony IMX324 CIS for Automotive Applications Device Essentials Folder,,cmos_image_sensor,2.25,,,,"1/1.7""",,2.8,,,,,,,,,,,,,,,two_shared,5.0,,back_illuminated,,,true,,true,full_depth_front_dti,,,,,,,,,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/reports/140_DEF-1804-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download/html/pdfs/140_DEF-1804-803/Sony_IMX324_DEF-1804-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/def_1804_803_sony_imx324.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/def_1804_803_sony_imx324/profile.json
